Number;Content Curator;Type;ID entities;Owner entities;Act;Warn (link);Date;Time (optional);Reason or other comments;Network;Sum
4785;prontera;Video\10;https://play.joystream.org/video/4017;Все про футбол;Accepted;;26.07.2021;;;;1
4786;prontera;Video\10;https://play.joystream.org/video/4033;china;Accepted;;26.07.2021;;;;1
4787;prontera;Video\10;https://play.joystream.org/video/4800;Quadro beginner;Accepted;;26.07.2021;;;;1
4788;prontera;Video\10;https://play.joystream.org/video/4112;Все про футбол;Accepted;;26.07.2021;;;;1
4789;prontera;Video\10;https://play.joystream.org/video/4111;Все про футбол;Accepted;;26.07.2021;;;;1
4790;prontera;Video\10;https://play.joystream.org/video/4150;Coctails culture;Accepted;;26.07.2021;;;;1
4791;prontera;Video\10;https://play.joystream.org/video/4113;Все про футбол;Accepted;;26.07.2021;;;;1
4792;prontera;Video\10;https://play.joystream.org/video/4142;Coctails culture;Accepted;;26.07.2021;;;;1
4793;prontera;Video\10;https://play.joystream.org/video/4018;Все про футбол;Accepted;;26.07.2021;;;;1
4794;prontera;Video\10;https://play.joystream.org/video/4019;china;Accepted;;26.07.2021;;;;1
4795;prontera;Video\10;https://play.joystream.org/video/4020;Все про футбол;Accepted;;26.07.2021;;;;1
4796;prontera;Video\10;https://play.joystream.org/video/4022;Все про футбол;Accepted;;26.07.2021;;;;1
4797;prontera;Video\10;https://play.joystream.org/video/4023;Abandonned Places;Accepted;;26.07.2021;;;;1
4798;prontera;Video\10;https://play.joystream.org/video/4025;Все про футбол;Accepted;;26.07.2021;;;;1
4799;prontera;Video\10;https://play.joystream.org/video/4024;china;Accepted;;26.07.2021;;;;1
4800;prontera;Video\10;https://play.joystream.org/video/4021;china;Accepted;;26.07.2021;;;;1
4801;prontera;Video\10;https://play.joystream.org/video/4051;Nastya Jackson;Accepted;;26.07.2021;;;;1
4802;prontera;Video\10;https://play.joystream.org/video/4114;botzmann;Accepted;;26.07.2021;;;;1
4803;prontera;Video\10;https://play.joystream.org/video/4305;Coctails culture;Accepted;;26.07.2021;;;;1
4804;prontera;Video\10;https://play.joystream.org/video/4035;ZAZIK;Accepted;;26.07.2021;;;;1
4805;prontera;Video\10;https://play.joystream.org/video/4028;china;Accepted;;26.07.2021;;;;1
4806;prontera;Video\10;https://play.joystream.org/video/4027;Все про футбол;Accepted;;26.07.2021;;;;1
4807;prontera;Video\10;https://play.joystream.org/video/4040;STAVR;Accepted;;26.07.2021;;;;1
4808;prontera;Video\10;https://play.joystream.org/video/4034;ZAZIK;Accepted;;26.07.2021;;;;1
4809;prontera;Video\10;https://play.joystream.org/video/4036;Все про футбол;Accepted;;26.07.2021;;;;1
4810;prontera;Video\10;https://play.joystream.org/video/4037;ZAZIK;Accepted;;26.07.2021;;;;1
4811;prontera;Video\10;https://play.joystream.org/video/4041;ZAZIK;Accepted;;26.07.2021;;;;1
4812;prontera;Video\10;https://play.joystream.org/video/4096;"Travel and nature
";Accepted;;26.07.2021;;;;1
4813;prontera;Video\10;https://play.joystream.org/video/4098;Все про футбол;Accepted;;26.07.2021;;;;1
4814;prontera;Video\10;https://play.joystream.org/video/4052;ZAZIK;Accepted;;26.07.2021;;;;1
4815;prontera;Video\10;https://play.joystream.org/video/4044;STAVR;Accepted;;26.07.2021;;;;1
4816;prontera;Video\10;https://play.joystream.org/video/4058;Covalent;Accepted;;26.07.2021;;;;1
4817;prontera;Video\10;https://play.joystream.org/video/4043;ZAZIK;Accepted;;26.07.2021;;;;1
4818;prontera;Video\10;https://play.joystream.org/video/4054;Covalent;Accepted;;26.07.2021;;;;1
4819;prontera;Video\10;https://play.joystream.org/video/4056;Covalent;Accepted;;26.07.2021;;;;1
4820;prontera;Video\10;https://play.joystream.org/video/4055;ZAZIK;Accepted;;26.07.2021;;;;1
4821;prontera;Video\10;https://play.joystream.org/video/4053;Nastya Jackson;Accepted;;26.07.2021;;;;1
4822;prontera;Video\10;https://play.joystream.org/video/4057;Coctails culture;Accepted;;26.07.2021;;;;1
4823;prontera;Video\10;https://play.joystream.org/video/4307;Все про рыбалку;Accepted;;26.07.2021;;;;1
4824;prontera;Video\10;https://play.joystream.org/video/4801;Crypto NY;Accepted;;26.07.2021;;;;1
4825;prontera;Video\10;https://play.joystream.org/video/4048;Cars & Tuning;Accepted;;26.07.2021;;;;1
4826;prontera;Video\10;https://play.joystream.org/video/4047;Covalent;Accepted;;26.07.2021;;;;1
4827;prontera;Video\10;https://play.joystream.org/video/4046;STAVR;Accepted;;26.07.2021;;;;1
4828;prontera;Video\10;https://play.joystream.org/video/4050;ZAZIK;Accepted;;26.07.2021;;;;1
4829;prontera;Video\10;https://play.joystream.org/video/4657;Crypto NY;Accepted;;26.07.2021;;;;1
4830;Leet_joy;Video\10;https://play.joystream.org/video/4652;Crypto NY;Accepted;;26.07.2021;;;;1
4831;Leet_joy;Video\10;https://play.joystream.org/video/4049;Covalent;Accepted;;26.07.2021;;;;1
4832;Leet_joy;Video\10;https://play.joystream.org/video/4802;Crypto NY;Accepted;;26.07.2021;;;;1
4833;Leet_joy;Video\10;https://play.joystream.org/video/4079;StorageTest;Accepted;;26.07.2021;;;;1
4834;Leet_joy;Video\10;https://play.joystream.org/video/4061;Coctails culture;Accepted;;26.07.2021;;;;1
4835;Leet_joy;Video\10;https://play.joystream.org/video/4078;StorageTest;Accepted;;26.07.2021;;;;1
4836;Leet_joy;Video\10;https://play.joystream.org/video/4099;Cars & Tuning;Accepted;;26.07.2021;;;;1
4837;Leet_joy;Video\10;https://play.joystream.org/video/4151;Nastya Jackson;Accepted;;26.07.2021;;;;1
4838;Leet_joy;Video\10;https://play.joystream.org/video/4264;Diving stories;Accepted;;26.07.2021;;;;1
4839;Leet_joy;Video\10;https://play.joystream.org/video/4266;Diving stories;Accepted;;26.07.2021;;;;1
4840;Leet_joy;Video\10;https://play.joystream.org/video/4065;Coctails culture;Accepted;;26.07.2021;;;;1
4841;Leet_joy;Video\10;https://play.joystream.org/video/4083;Все про футбол;Accepted;;26.07.2021;;;;1
4842;Leet_joy;Video\10;https://play.joystream.org/video/4145;Coctails culture;Accepted;;26.07.2021;;;;1
4843;Leet_joy;Video\10;https://play.joystream.org/video/4152;Flakes;Accepted;;26.07.2021;;;;1
4844;Leet_joy;Video\10;https://play.joystream.org/video/4115;Crafting Games;Accepted;;26.07.2021;;;;1
4845;Leet_joy;Video\10;https://play.joystream.org/video/4091;Coctails culture;Accepted;;26.07.2021;;;;1
4846;Leet_joy;Video\10;https://play.joystream.org/video/4090;Все про футбол;Accepted;;26.07.2021;;;;1
4847;Leet_joy;Video\10;https://play.joystream.org/video/4116;Все про футбол;Accepted;;26.07.2021;;;;1
4848;Leet_joy;Video\10;https://play.joystream.org/video/4146;Coctails culture;Accepted;;26.07.2021;;;;1
4849;Leet_joy;Video\10;https://play.joystream.org/video/4153;Nastya Jackson;Accepted;;26.07.2021;;;;1
4850;Leet_joy;Video\10;https://play.joystream.org/video/4658;Crypto NY;Accepted;;26.07.2021;;;;1
4851;Leet_joy;Video\10;https://play.joystream.org/video/4104;Все про футбол;Accepted;;26.07.2021;;;;1
4852;Leet_joy;Video\10;https://play.joystream.org/video/4093;ZAZIK;Accepted;;26.07.2021;;;;1
4853;Leet_joy;Video\10;https://play.joystream.org/video/4102;Oniks;Accepted;;26.07.2021;;;;1
4854;Leet_joy;Video\10;https://play.joystream.org/video/4105;Cars & Tuning;Accepted;;26.07.2021;;;;1
4855;Leet_joy;Video\10;https://play.joystream.org/video/4082;Все про футбол;Accepted;;26.07.2021;;;;1
4856;Leet_joy;Video\10;https://play.joystream.org/video/4076;Все про футбол;Accepted;;26.07.2021;;;;1
4857;Leet_joy;Video\10;https://play.joystream.org/video/4085;Все про футбол;Accepted;;26.07.2021;;;;1
4858;Leet_joy;Video\10;https://play.joystream.org/video/4087;Все про футбол;Accepted;;26.07.2021;;;;1
4859;Leet_joy;Video\10;https://play.joystream.org/video/4086;Coctails culture;Accepted;;26.07.2021;;;;1
4860;Leet_joy;Video\10;https://play.joystream.org/video/4080;ZAZIK;Accepted;;26.07.2021;;;;1
4861;Leet_joy;Video\10;https://play.joystream.org/video/4088;Coctails culture;Accepted;;26.07.2021;;;;1
4862;Leet_joy;Video\10;https://play.joystream.org/video/4089;ZAZIK;Accepted;;26.07.2021;;;;1
4863;prontera;Video\10;https://play.joystream.org/video/4092;Coctails culture;Accepted;;26.07.2021;;;;1
4864;prontera;Video\10;https://play.joystream.org/video/4147;Andrey_Miror;Accepted;;26.07.2021;;;;1
4865;prontera;Video\10;https://play.joystream.org/video/4107;Cars & Tuning;Accepted;;26.07.2021;;;;1
4866;prontera;Video\10;https://play.joystream.org/video/4108;Luca;Accepted;;26.07.2021;;;;1
4867;prontera;Video\10;https://play.joystream.org/video/4109;Все про футбол;Accepted;;26.07.2021;;;;1
4868;prontera;Video\10;https://play.joystream.org/video/4148;Coctails culture;Accepted;;26.07.2021;;;;1
4869;prontera;Video\10;https://play.joystream.org/video/4119;Все про футбол;Accepted;;26.07.2021;;;;1
4870;prontera;Video\10;https://play.joystream.org/video/4121;botzmann;Accepted;;26.07.2021;;;;1
4871;prontera;Video\10;https://play.joystream.org/video/4154;Flakes;Accepted;;26.07.2021;;;;1
4872;prontera;Video\10;https://play.joystream.org/video/4159;Flakes;Accepted;;26.07.2021;;;;1
4873;prontera;Video\10;https://play.joystream.org/video/4160;Crafting Games;Accepted;;26.07.2021;;;;1
4874;prontera;Video\10;https://play.joystream.org/video/4120;Все про футбол;Accepted;;26.07.2021;;;;1
4875;prontera;Video\10;https://play.joystream.org/video/4240;Polkadot;Accepted;;26.07.2021;;;;1
4876;prontera;Video\10;https://play.joystream.org/video/4156;Enjoy your life;Accepted;;26.07.2021;;;;1
4877;prontera;Video\10;https://play.joystream.org/video/4157;Flakes;Accepted;;26.07.2021;;;;1
4878;prontera;Video\10;https://play.joystream.org/video/4250;ZAZIK;Accepted;;26.07.2021;;;;1
4879;prontera;Video\10;https://play.joystream.org/video/4251;ZAZIK;Accepted;;26.07.2021;;;;1
4880;prontera;Video\10;https://play.joystream.org/video/4252;ZAZIK;Accepted;;26.07.2021;;;;1
4881;prontera;Video\10;https://play.joystream.org/video/4149;Coctails culture;Accepted;;26.07.2021;;;;1
4882;prontera;Video\10;https://play.joystream.org/video/4158;Hubble podcast;Accepted;;26.07.2021;;;;1
4883;prontera;Video\10;https://play.joystream.org/video/4162;Hubble podcast;Accepted;;26.07.2021;;;;1
4884;prontera;Video\10;https://play.joystream.org/video/4241;Polkadot;Accepted;;26.07.2021;;;;1
4885;prontera;Video\10;https://play.joystream.org/video/4253;ZAZIK;Accepted;;26.07.2021;;;;1
4886;prontera;Video\10;https://play.joystream.org/video/4659;Crypto NY;Accepted;;26.07.2021;;;;1
4887;prontera;Video\10;https://play.joystream.org/video/4318;Все про рыбалку;Accepted;;26.07.2021;;;;1
4888;prontera;Video\10;https://play.joystream.org/video/4317;Все про рыбалку;Accepted;;26.07.2021;;;;1
4889;prontera;Video\10;https://play.joystream.org/video/4242;Nastya Jackson;Accepted;;26.07.2021;;;;1
4890;prontera;Video\10;https://play.joystream.org/video/4319;Nastya Jackson;Accepted;;26.07.2021;;;;1
4891;prontera;Video\10;https://play.joystream.org/video/4141;Crypto Hustler 101;Accepted;;26.07.2021;;;;1
4892;prontera;Video\10;https://play.joystream.org/video/4143;Coctails culture;Accepted;;26.07.2021;;;;1
4893;prontera;Video\10;https://play.joystream.org/video/4144;Coctails culture;Accepted;;26.07.2021;;;;1
4894;prontera;Video\10;https://play.joystream.org/video/4155;Flakes;Accepted;;26.07.2021;;;;1
4895;mmsaww;Video\10;https://play.joystream.org/video/4165;Hubble podcast;Accepted;;27.07.2021;;;;1
4896;mmsaww;Video\10;https://play.joystream.org/video/4166;Crafting Games;Accepted;;27.07.2021;;;;1
4897;mmsaww;Video\10;https://play.joystream.org/video/4167;Hubble podcast;Accepted;;27.07.2021;;;;1
4898;mmsaww;Video\10;https://play.joystream.org/video/4243;Nastya Jackson;Accepted;;27.07.2021;;;;1
4899;mmsaww;Video\10;https://play.joystream.org/video/4179;Hubble podcast;Accepted;;27.07.2021;;;;1
4900;mmsaww;Video\10;https://play.joystream.org/video/4263;Nastya Jackson;Accepted;;27.07.2021;;;;1
4901;mmsaww;Video\10;https://play.joystream.org/video/4267;Diving stories;Accepted;;27.07.2021;;;;1
4902;mmsaww;Video\10;https://play.joystream.org/video/4177;Crafting Games;Accepted;;27.07.2021;;;;1
4903;mmsaww;Video\10;https://play.joystream.org/video/4175;Crafting Games;Accepted;;27.07.2021;;;;1
4904;mmsaww;Video\10;https://play.joystream.org/video/4176;Nastya Jackson;Accepted;;27.07.2021;;;;1
4905;mmsaww;Video\10;https://play.joystream.org/video/4172;Flakes;Accepted;;27.07.2021;;;;1
4906;mmsaww;Video\10;https://play.joystream.org/video/4173;Nastya Jackson;Accepted;;27.07.2021;;;;1
4907;mmsaww;Video\10;https://play.joystream.org/video/4660;Crypto NY;Accepted;;27.07.2021;;;;1
4908;mmsaww;Video\10;https://play.joystream.org/video/4174;Flakes;Accepted;;27.07.2021;;;;1
4909;mmsaww;Video\10;https://play.joystream.org/video/4171;Hubble podcast;Accepted;;27.07.2021;;;;1
4910;mmsaww;Video\10;https://play.joystream.org/video/4168;Crafting Games;Accepted;;27.07.2021;;;;1
4911;mmsaww;Video\10;https://play.joystream.org/video/4661;Crypto NY;Accepted;;27.07.2021;;;;1
4912;mmsaww;Video\10;https://play.joystream.org/video/4181;Hubble podcast;Accepted;;27.07.2021;;;;1
4913;mmsaww;Video\10;https://play.joystream.org/video/4204;Joystream movie;Accepted;;27.07.2021;;;;1
4914;mmsaww;Video\10;https://play.joystream.org/video/4203;Hubble podcast;Accepted;;27.07.2021;;;;1
4915;mmsaww;Video\10;https://play.joystream.org/video/4244;ZAZIK;Accepted;;27.07.2021;;;;1
4916;mmsaww;Video\10;https://play.joystream.org/video/4245;ZAZIK;Accepted;;27.07.2021;;;;1
4917;mmsaww;Video\10;https://play.joystream.org/video/4254;ZAZIK;Accepted;;27.07.2021;;;;1
4918;mmsaww;Video\10;https://play.joystream.org/video/4184;Flakes;Accepted;;27.07.2021;;;;1
4919;mmsaww;Video\10;https://play.joystream.org/video/4187;Crafting Games;Accepted;;27.07.2021;;;;1
4920;mmsaww;Video\10;https://play.joystream.org/video/4188;Hubble podcast;Accepted;;27.07.2021;;;;1
4921;mmsaww;Video\10;https://play.joystream.org/video/4208;CoolVision;Accepted;;27.07.2021;;;;1
4922;mmsaww;Video\10;https://play.joystream.org/video/4229;Polkadot;Accepted;;27.07.2021;;;;1
4923;mmsaww;Video\10;https://play.joystream.org/video/4205;Joystream movie;Accepted;;27.07.2021;;;;1
4924;mmsaww;Video\10;https://play.joystream.org/video/4207;Nastya Jackson;Accepted;;27.07.2021;;;;1
4925;mmsaww;Video\10;https://play.joystream.org/video/4246;ZAZIK;Accepted;;27.07.2021;;;;1
4926;mmsaww;Video\10;https://play.joystream.org/video/4228;Hubble podcast;Accepted;;27.07.2021;;;;1
4927;mmsaww;Video\10;https://play.joystream.org/video/4258;ZAZIK;Warn;https://testnet.joystream.org/#/forum/threads/329?replyIdx=90&page=9;27.07.2021;;;;1
4928;mmsaww;Video\10;https://play.joystream.org/video/4273;Diving stories;Accepted;;27.07.2021;;;;1
4929;mmsaww;Video\10;https://play.joystream.org/video/4191;Hubble podcast;Accepted;;27.07.2021;;;;1
4930;mmsaww;Video\10;https://play.joystream.org/video/4192;Crafting Games;Accepted;;27.07.2021;;;;1
4931;mmsaww;Video\10;https://play.joystream.org/video/4215;Flakes;Accepted;;27.07.2021;;;;1
4932;mmsaww;Video\10;https://play.joystream.org/video/4231;Polkadot;Accepted;;27.07.2021;;;;1
4933;mmsaww;Video\10;https://play.joystream.org/video/4233;Hubble podcast;Accepted;;27.07.2021;;;;1
4934;mmsaww;Video\10;https://play.joystream.org/video/4232;Nastya Jackson;Accepted;;27.07.2021;;;;1
4935;mmsaww;Video\10;https://play.joystream.org/video/4247;ZAZIK;Accepted;;27.07.2021;;;;1
4936;mmsaww;Video\10;https://play.joystream.org/video/4248;ZAZIK;Warn;https://testnet.joystream.org/#/forum/threads/329?replyIdx=90&page=9;27.07.2021;;;;1
4937;mmsaww;Video\10;https://play.joystream.org/video/4194;Crafting Games;Accepted;;27.07.2021;;;;1
4938;mmsaww;Video\10;https://play.joystream.org/video/4196;Nastya Jackson;Accepted;;27.07.2021;;;;1
4939;mmsaww;Video\10;https://play.joystream.org/video/4198;Flakes;Accepted;;27.07.2021;;;;1
4940;mmsaww;Video\10;https://play.joystream.org/video/4234;Polkadot;Accepted;;27.07.2021;;;;1
4941;mmsaww;Video\10;https://play.joystream.org/video/4255;ZAZIK;Warn;https://testnet.joystream.org/#/forum/threads/329?replyIdx=90&page=9;27.07.2021;;;;1
4942;mmsaww;Video\10;https://play.joystream.org/video/4249;ZAZIK;Accepted;;27.07.2021;;;;1
4943;mmsaww;Video\10;https://play.joystream.org/video/4256;ZAZIK;Accepted;;27.07.2021;;;;1
4944;mmsaww;Video\10;https://play.joystream.org/video/4662;Hubble podcast;Accepted;;27.07.2021;;;;1
4945;mmsaww;Video\10;https://play.joystream.org/video/4200;Flakes;Accepted;;27.07.2021;;;;1
4946;mmsaww;Video\10;https://play.joystream.org/video/4199;Hubble podcast;Accepted;;27.07.2021;;;;1
4947;mmsaww;Video\10;https://play.joystream.org/video/4206;Hubble podcast;Accepted;;27.07.2021;;;;1
4948;mmsaww;Video\10;https://play.joystream.org/video/4259;Hubble podcast;Accepted;;27.07.2021;;;;1
4949;mmsaww;Video\10;https://play.joystream.org/video/4210;Nastya Jackson;Accepted;;27.07.2021;;;;1
4950;mmsaww;Video\10;https://play.joystream.org/video/4261;Diving stories;Accepted;;27.07.2021;;;;1
4951;mmsaww;Video\10;https://play.joystream.org/video/4257;Hubble podcast;Accepted;;27.07.2021;;;;1
4952;mmsaww;Video\10;https://play.joystream.org/video/4274;Hubble podcast;Accepted;;27.07.2021;;;;1
4953;mmsaww;Video\10;https://play.joystream.org/video/4260;ZAZIK;Warn;https://testnet.joystream.org/#/forum/threads/329?replyIdx=90&page=9;27.07.2021;;;;1
4954;mmsaww;Video\10;https://play.joystream.org/video/4285;ZAZIK;Accepted;;27.07.2021;;;;1
4955;mmsaww;Video\10;https://play.joystream.org/video/4287;ZAZIK;Accepted;;27.07.2021;;;;1
4956;mmsaww;Video\10;https://play.joystream.org/video/4286;Nastya Jackson;Accepted;;27.07.2021;;;;1
4957;mmsaww;Video\10;https://play.joystream.org/video/4218;Hubble podcast;Accepted;;27.07.2021;;;;1
4958;mmsaww;Video\10;https://play.joystream.org/video/4223;Nastya Jackson;Accepted;;27.07.2021;;;;1
4959;mmsaww;Video\10;https://play.joystream.org/video/4221;CoolVision;Accepted;;27.07.2021;;;;1
4960;mmsaww;Video\10;https://play.joystream.org/video/4217;Flakes;Accepted;;27.07.2021;;;;1
4961;mmsaww;Video\10;https://play.joystream.org/video/4220;Nastya Jackson;Accepted;;27.07.2021;;;;1
4962;mmsaww;Video\10;https://play.joystream.org/video/4219;Hubble podcast;Accepted;;27.07.2021;;;;1
4963;mmsaww;Video\10;https://play.joystream.org/video/4237;CoolVision;Accepted;;27.07.2021;;;;1
4964;mmsaww;Video\10;https://play.joystream.org/video/4236;Polkadot;Accepted;;27.07.2021;;;;1
4965;mmsaww;Video\10;https://play.joystream.org/video/4265;Hubble podcast;Accepted;;27.07.2021;;;;1
4966;mmsaww;Video\10;https://play.joystream.org/video/4272;Diving stories;Accepted;;27.07.2021;;;;1
4967;mmsaww;Video\10;https://play.joystream.org/video/4268;ZAZIK;Accepted;;27.07.2021;;;;1
